Configuration,IsEqual,Precision,Recall,F-measure
00153,0,1.0,0.9948927760124207,0.9974398016929626
00154,0,1.0,0.9951884746551514,0.9975884556770325
00155,1,1.0,1.0,1.0
00156,1,1.0,1.0,1.0
00157,0,1.0,0.9955921173095703,0.9977911710739136
00158,0,1.0,0.9945068955421448,0.9972459077835083
00159,1,1.0,1.0,1.0
00160,1,1.0,1.0,1.0
00161,1,1.0,1.0,1.0
00162,1,1.0,1.0,1.0
00163,0,1.0,0.9924050569534302,0.9961880445480347
00164,0,1.0,0.990376889705658,0.9951651692390442
00165,0,1.0,0.9947753548622131,0.9973808526992798
00166,0,1.0,0.9945054650306702,0.997245192527771
00167,0,1.0,0.9952380657196045,0.9976133704185486
00168,1,1.0,1.0,1.0
00169,1,1.0,1.0,1.0
00170,1,1.0,1.0,1.0
00171,1,1.0,1.0,1.0
00172,1,1.0,1.0,1.0
00173,0,1.0,0.9965189695358276,0.9982564449310303
00174,0,1.0,0.9895506501197815,0.9947479367256165
00175,1,1.0,1.0,1.0
00176,0,1.0,0.9930379986763,0.9965068697929382
00177,1,1.0,1.0,1.0
00178,0,1.0,0.9941769242286682,0.9970799684524536
00179,1,1.0,1.0,1.0
00180,1,1.0,1.0,1.0
00181,0,1.0,0.9910364151000977,0.99549800157547
00182,0,1.0,0.9897854924201965,0.9948665499687195
00183,1,1.0,1.0,1.0
00184,1,1.0,1.0,1.0
00185,0,1.0,0.9967542886734009,0.9983745217323303
00186,1,1.0,1.0,1.0
00187,1,1.0,1.0,1.0
00188,0,1.0,0.9948927760124207,0.9974398016929626
00189,1,1.0,1.0,1.0
00190,1,1.0,1.0,1.0
00191,0,1.0,0.9919753074645996,0.9959715008735657
00192,1,1.0,1.0,1.0
00193,0,1.0,0.9955921173095703,0.9977911710739136
00194,0,1.0,0.9956970810890198,0.9978439211845398
00195,0,1.0,0.9955182075500488,0.9977540969848633
00196,0,1.0,0.9897854924201965,0.9948665499687195
00197,1,1.0,1.0,1.0
00198,1,1.0,1.0,1.0
00199,0,1.0,0.9962962865829468,0.9981446862220764
00200,1,1.0,1.0,1.0
00201,0,1.0,0.9947753548622131,0.9973808526992798
00202,1,1.0,1.0,1.0
00203,1,1.0,1.0,1.0
00204,1,1.0,1.0,1.0
00205,1,1.0,1.0,1.0
00206,0,1.0,0.9962025284767151,0.9980976581573486
00207,0,1.0,0.996924102306366,0.9984596371650696
00208,0,1.0,0.9964297413825989,0.998211681842804
00209,1,1.0,1.0,1.0
00210,1,1.0,1.0,1.0
00211,0,1.0,0.9940789341926575,0.9970307350158691
00212,0,1.0,0.9924050569534302,0.9961880445480347
00213,0,1.0,0.990376889705658,0.9951651692390442
00214,0,1.0,0.9951884746551514,0.9975884556770325
00215,1,1.0,1.0,1.0
00216,0,1.0,0.9966700077056885,0.9983322024345398
00217,0,1.0,0.990376889705658,0.9951651692390442
00218,1,1.0,1.0,1.0
00219,0,1.0,0.9946373701095581,0.9973114728927612
00220,0,1.0,0.9967542886734009,0.9983745217323303
00221,0,1.0,0.9950366020202637,0.9975121021270752
00222,0,1.0,0.9952380657196045,0.9976133704185486
00223,1,1.0,1.0,1.0
00224,1,1.0,1.0,1.0
00225,0,1.0,0.9908204078674316,0.9953890442848206
00226,0,1.0,0.9946275949478149,0.9973065853118896
00227,1,1.0,1.0,1.0
00228,0,1.0,0.9945068955421448,0.9972459077835083
00229,1,1.0,1.0,1.0
00230,1,1.0,1.0,1.0
00231,0,1.0,0.9959876537322998,0.9979897737503052
00232,1,1.0,1.0,1.0
00233,0,1.0,0.989513099193573,0.9947288632392883
